id,name,metric_report_id,type,values
ca31137b-11f2-4c98-982c-ceff6dfb9514,"data_received",f35d8778-3606-4b0d-9f74-f84a7563dd6b,gauge,"{""value"":73.85675188648365,""min"":69.54955333706401,""max"":41.86431938179954}"
3b5929ee-ead1-4ad9-81ff-d57365e02b38,"http_req_blocked",f35d8778-3606-4b0d-9f74-f84a7563dd6b,gauge,"{""value"":9.695695034930974,""min"":34.31983860378318,""max"":22.508805250451335}"
245dbb8c-4db2-4cc3-a854-f7c850d5f54f,"http_req_receiving",f35d8778-3606-4b0d-9f74-f84a7563dd6b,counter,"{""count"":355.98667510476366,""rate"":99.86142534409636}"
66c560ef-7068-43db-a671-42e7308eff86,"iterations",f35d8778-3606-4b0d-9f74-f84a7563dd6b,rate,"{""rate"":55.39314221198597,""passes"":24.54293911696346,""fails"":79.37877030592462}"
1bcbd3af-b5ad-4675-883b-4a9c0e3d20aa,"data_sent",f35d8778-3606-4b0d-9f74-f84a7563dd6b,rate,"{""rate"":22.71697748246976,""passes"":35.49046858073769,""fails"":43.08296726318969}"
b080b86a-9b2a-475c-8432-9d0b9210ee66,"iteration_duration",f35d8778-3606-4b0d-9f74-f84a7563dd6b,trend,"{""max"":7.289312491092548,""min"":8.217399103991095,""avg"":1.7889508710443325,""med"":0.37070117724984364,""p95"":0.3951522276558139,""p90"":5.554328027270725}"
27ab202d-6c2b-4e13-95c9-27cdb3735964,"http_req_sending",f35d8778-3606-4b0d-9f74-f84a7563dd6b,rate,"{""rate"":31.01461405621607,""passes"":65.15402021159869,""fails"":27.739035347768294}"
d3fba846-1b73-4070-b5ac-e0a7faeddc2d,"http_req_duration",f35d8778-3606-4b0d-9f74-f84a7563dd6b,gauge,"{""value"":36.50387685708234,""min"":47.232073660701104,""max"":78.29966668936979}"
6b20693f-b6e2-46e3-9e1a-573ffc17acc1,"http_req_tls_handshaking",f35d8778-3606-4b0d-9f74-f84a7563dd6b,trend,"{""max"":9.161434003608534,""min"":9.141453509121863,""avg"":6.598050906482955,""med"":6.701666865814965,""p95"":0.9843722555485368,""p90"":0.48114213889645874}"
6d4044f2-1c90-4e2d-af23-1a4f0ac5a010,"vus_max",f35d8778-3606-4b0d-9f74-f84a7563dd6b,rate,"{""rate"":36.50134308464265,""passes"":4.239363740369129,""fails"":34.405335670371606}"
019e6e42-b3d4-45bf-87cf-bf41e4a81197,"http_req_waiting",f35d8778-3606-4b0d-9f74-f84a7563dd6b,rate,"{""rate"":20.561143468022124,""passes"":54.920448744637774,""fails"":78.41351381559221}"
5ca6c911-8f2d-4b95-9bf1-64fafa5e9acc,"http_req_connecting",f35d8778-3606-4b0d-9f74-f84a7563dd6b,counter,"{""count"":529.541716467596,""rate"":12.524574469448968}"
6e723258-e09b-4d01-8217-4cfb98ae7144,"vus",f35d8778-3606-4b0d-9f74-f84a7563dd6b,counter,"{""count"":630.9472621826208,""rate"":43.449830177029845}"
a582ac67-a07c-430e-a2b7-cd3bbf8d02bc,"http_reqs",f35d8778-3606-4b0d-9f74-f84a7563dd6b,rate,"{""rate"":3.4229624465488717,""passes"":31.325452916714582,""fails"":77.5202296908331}"
c0dcd3d2-0145-4bce-b028-dcf37494d632,"http_req_failed",2c772aea-c4fd-424e-a47e-872c925cede3,gauge,"{""value"":85.86504416893744,""min"":14.740274786603191,""max"":24.482119272378544}"
3d2fd3f7-5b36-41f4-b0e8-b47386b232be,"data_received",2c772aea-c4fd-424e-a47e-872c925cede3,gauge,"{""value"":8.22582418333323,""min"":33.56987476485459,""max"":16.42602965942378}"
2ffc54ce-2c67-49c8-a3b2-78f1d4e4f250,"http_req_blocked",2c772aea-c4fd-424e-a47e-872c925cede3,gauge,"{""value"":8.604372969239504,""min"":52.58424911641919,""max"":69.1558813824685}"
2c4b418d-168b-4e36-abf1-fd2f7508759b,"http_req_receiving",2c772aea-c4fd-424e-a47e-872c925cede3,rate,"{""rate"":95.3962313978399,""passes"":67.78712045545674,""fails"":16.906206901709165}"
d0d2bce6-8f4c-49d1-b51d-26030df7089f,"iterations",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":4.858020770265371,""min"":9.298153388266746,""avg"":6.230355604523537,""med"":0.5041631963953663,""p95"":9.264583380739598,""p90"":0.7610803906682573}"
59b715bd-db3f-4d60-a9f7-8925b78cb3b1,"data_sent",2c772aea-c4fd-424e-a47e-872c925cede3,rate,"{""rate"":60.14843351133086,""passes"":73.60972939334528,""fails"":62.14636745768319}"
d3e5c6b3-903f-436f-b54b-69fbc7941cd5,"iteration_duration",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":5.369194799498032,""min"":9.774102794486874,""avg"":6.8339034369566285,""med"":9.991594650781412,""p95"":1.6884356003853829,""p90"":9.139759492880904}"
e7fe477e-d33f-48d8-9a9f-af88039f047f,"http_req_sending",2c772aea-c4fd-424e-a47e-872c925cede3,rate,"{""rate"":48.619387074576636,""passes"":20.05719967203281,""fails"":20.968554584351516}"
71bb2fe1-a855-46b1-aa43-4fd46ffcfd1e,"http_req_duration",2c772aea-c4fd-424e-a47e-872c925cede3,counter,"{""count"":719.7971909771974,""rate"":18.547609457798607}"
e9421320-28ea-4f8f-b4b8-7631e7d6507a,"http_req_tls_handshaking",2c772aea-c4fd-424e-a47e-872c925cede3,rate,"{""rate"":86.78533244991033,""passes"":83.94811113793314,""fails"":33.79708922509481}"
1b548252-6de8-4885-9940-d3131151c3c5,"vus_max",2c772aea-c4fd-424e-a47e-872c925cede3,rate,"{""rate"":3.794465444270634,""passes"":90.57852125255866,""fails"":2.1429078424718084}"
526079f1-fee5-4a89-b9ea-b7469eaa9c4d,"http_req_waiting",2c772aea-c4fd-424e-a47e-872c925cede3,rate,"{""rate"":13.63056044409825,""passes"":10.758653334768686,""fails"":43.33848111970651}"
4f8c06f3-d1ea-44b8-8f47-d7d354103aed,"http_req_connecting",2c772aea-c4fd-424e-a47e-872c925cede3,rate,"{""rate"":44.037800140299886,""passes"":80.5329236543009,""fails"":33.714875899277175}"
62fd2a16-55cd-4d8a-90a9-c65afc18fcfd,"vus",2c772aea-c4fd-424e-a47e-872c925cede3,counter,"{""count"":61.965408488905084,""rate"":17.17488840379652}"
2d8424f2-3684-49c3-9dbd-baa4ef43e460,"http_reqs",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":9.624609273619127,""min"":6.103991618119146,""avg"":2.1387376121220636,""med"":2.6511002319441634,""p95"":8.514747892065182,""p90"":8.949442854645282}"
8ba933c9-4f1a-4ade-878b-ee5bd6f9658d,"http_req_failed",1bdce93c-11e0-4d13-86e7-9f4fa608c851,counter,"{""count"":458.19429728773355,""rate"":84.57112251332816}"
caeaf911-fcde-4f46-894f-cd18648ba1e9,"data_received",1bdce93c-11e0-4d13-86e7-9f4fa608c851,counter,"{""count"":985.2497847780706,""rate"":77.87071583889245}"
99d892cf-acc9-4b6f-9ed6-da65672debc8,"http_req_blocked",1bdce93c-11e0-4d13-86e7-9f4fa608c851,gauge,"{""value"":82.32814903541359,""min"":99.58426660346937,""max"":58.86941456209277}"
d6d7d673-ccd7-4b23-833f-5c9026b67658,"http_req_receiving",1bdce93c-11e0-4d13-86e7-9f4fa608c851,rate,"{""rate"":43.39016713463045,""passes"":59.24727549425446,""fails"":35.029369367350036}"
a4f98abc-53e6-4f6b-b11b-a8837e7d5209,"iterations",1bdce93c-11e0-4d13-86e7-9f4fa608c851,rate,"{""rate"":39.52531278893938,""passes"":12.053148876661046,""fails"":28.547619082315734}"
28c291ff-001a-4f15-9750-2c8550412472,"data_sent",1bdce93c-11e0-4d13-86e7-9f4fa608c851,rate,"{""rate"":88.93910657797677,""passes"":48.85937141028521,""fails"":82.48340523435654}"
b2fd9bd2-3575-4278-9c3a-8cb270107137,"iteration_duration",1bdce93c-11e0-4d13-86e7-9f4fa608c851,counter,"{""count"":456.6389585608358,""rate"":67.32781353344201}"
ceb39894-d906-4ac4-b4b5-97aedc5a1cb6,"http_req_sending",1bdce93c-11e0-4d13-86e7-9f4fa608c851,trend,"{""max"":3.2068599671177314,""min"":8.327183652837588,""avg"":4.071148405896396,""med"":9.339858782161174,""p95"":5.733046336855344,""p90"":0.8821124920450807}"
0634bf66-7d23-40f4-b224-1a8566d3af4d,"http_req_duration",1bdce93c-11e0-4d13-86e7-9f4fa608c851,rate,"{""rate"":94.88178705432352,""passes"":79.65375096476072,""fails"":44.99697110608538}"
e19112af-ed0a-4767-9bbf-d84a35ece9dc,"http_req_tls_handshaking",1bdce93c-11e0-4d13-86e7-9f4fa608c851,rate,"{""rate"":37.62758375687335,""passes"":18.640274409596202,""fails"":91.09637349577555}"
3abead55-1544-4ee4-9264-856c8b621eeb,"vus_max",1bdce93c-11e0-4d13-86e7-9f4fa608c851,counter,"{""count"":393.42356592726026,""rate"":90.1848483456658}"
9bb7eae0-8b24-4d81-9ce0-d6e4d48d6301,"http_req_waiting",1bdce93c-11e0-4d13-86e7-9f4fa608c851,counter,"{""count"":835.1018751546006,""rate"":9.591546795556315}"
97d66311-8ba1-4623-8921-cce3d10e3923,"http_req_connecting",1bdce93c-11e0-4d13-86e7-9f4fa608c851,trend,"{""max"":5.434680292015819,""min"":6.280980203407091,""avg"":0.3479991019572637,""med"":7.083439663463991,""p95"":8.140886601852497,""p90"":6.684312409884057}"
16b78eea-6f20-451f-993b-08f1578f940b,"vus",1bdce93c-11e0-4d13-86e7-9f4fa608c851,counter,"{""count"":609.5882538639445,""rate"":81.64485832663343}"
cc43b8fa-5ca3-4e18-a944-ba4796520038,"http_reqs",1bdce93c-11e0-4d13-86e7-9f4fa608c851,rate,"{""rate"":13.893772488421451,""passes"":22.671216389513628,""fails"":80.24310408653395}"
f604afdc-5649-4c76-a5f3-fc9266f936c3,"http_req_failed",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":2.8962264013627905,""min"":7.890484811483791,""avg"":6.976126680178151,""med"":3.264398102587921,""p95"":5.918610749621973,""p90"":6.64110773283455}"
0ec07c15-f304-448a-8f18-929600e40b22,"data_received",09c2950c-c3bc-4586-bfde-8552cbc9d66e,counter,"{""count"":821.2247018563605,""rate"":9.80772669430241}"
f00204e9-889f-4a37-aa8e-b24c25095edd,"http_req_blocked",09c2950c-c3bc-4586-bfde-8552cbc9d66e,counter,"{""count"":482.8955412021,""rate"":1.883723856769881}"
7154ca2a-35dd-4a8b-b321-d86651f90061,"http_req_receiving",09c2950c-c3bc-4586-bfde-8552cbc9d66e,gauge,"{""value"":64.42401522684253,""min"":47.79065183593726,""max"":99.03442449317095}"
27e35a4e-db31-4f35-9d5a-045f556f1401,"iterations",09c2950c-c3bc-4586-bfde-8552cbc9d66e,counter,"{""count"":115.74879707438501,""rate"":15.393296448146499}"
67c137e0-f9a3-4134-a0fb-5ddec1c4da53,"data_sent",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":9.887448345861849,""min"":3.536595396089446,""avg"":9.667519396659392,""med"":1.3138300001603809,""p95"":2.3359015036255304,""p90"":3.7659501651336913}"
e549baa2-e810-42fa-bea5-af67e6d49c44,"iteration_duration",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":9.723852125645324,""min"":4.985759577156587,""avg"":4.807030760071086,""med"":1.855527869801008,""p95"":6.448236508806822,""p90"":0.753095432230384}"
79a77b86-a8c4-4ab3-8bb4-b7c63c00162d,"http_req_sending",09c2950c-c3bc-4586-bfde-8552cbc9d66e,rate,"{""rate"":78.37866858968312,""passes"":77.98968554383691,""fails"":41.30441791181988}"
d5c9fa44-1f50-45a2-ad61-7f90b7b83990,"http_req_duration",09c2950c-c3bc-4586-bfde-8552cbc9d66e,rate,"{""rate"":55.84919554502864,""passes"":85.214179246216,""fails"":15.748046612316324}"
15b39ebf-8a76-4f55-b411-5daaadc58b95,"http_req_tls_handshaking",09c2950c-c3bc-4586-bfde-8552cbc9d66e,counter,"{""count"":11.504016395816219,""rate"":60.84928932780359}"
1983c71f-e72a-4976-bd0a-d4821b06e3fa,"vus_max",09c2950c-c3bc-4586-bfde-8552cbc9d66e,gauge,"{""value"":47.05639810876702,""min"":26.459741200661902,""max"":26.42751527233642}"
30859c12-8636-44a4-9dbd-6aee540eca2f,"http_req_waiting",09c2950c-c3bc-4586-bfde-8552cbc9d66e,gauge,"{""value"":62.26932234418583,""min"":54.65623011624084,""max"":84.37986744434673}"
a2dcfde0-c4d7-4421-a53f-b108800cba21,"http_req_connecting",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":4.709549627588492,""min"":8.249373678297228,""avg"":3.9568322617786733,""med"":5.0055484242918435,""p95"":8.28145574337683,""p90"":2.70630450836118}"
7cc2fa94-eb2d-4aba-8e3b-9255a5fae6c6,"vus",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":2.7275541108551438,""min"":7.674368610308699,""avg"":6.73411739000257,""med"":2.100743782612221,""p95"":0.8595906643024587,""p90"":8.887886018676612}"
cd5a7407-ad6d-4e83-986e-87901fcd28ea,"http_reqs",09c2950c-c3bc-4586-bfde-8552cbc9d66e,rate,"{""rate"":16.139740236526734,""passes"":98.66150541021263,""fails"":21.674245889437728}"
67afc2c7-7b31-48bc-8337-2579fd16ba6a,"http_req_failed",8379adf8-aa73-446e-87b1-adf2fbdc26f8,rate,"{""rate"":20.53248060393893,""passes"":73.90425129203871,""fails"":70.60794665541383}"
a26a426b-d707-4399-a5d6-7d48e3786e39,"data_received",8379adf8-aa73-446e-87b1-adf2fbdc26f8,rate,"{""rate"":92.70447812948196,""passes"":70.4226256795173,""fails"":87.00012830638751}"
0d2ff6f4-64cc-45c1-ac23-9f49b14e0616,"http_req_blocked",8379adf8-aa73-446e-87b1-adf2fbdc26f8,counter,"{""count"":913.9635472349217,""rate"":10.789078133483876}"
ad2eaae3-875d-47e9-80e7-87fe8557ce7c,"http_req_receiving",8379adf8-aa73-446e-87b1-adf2fbdc26f8,counter,"{""count"":613.3282079803132,""rate"":86.84514389665226}"
8b2c7774-9c35-4856-bfa3-65067b202cf8,"iterations",8379adf8-aa73-446e-87b1-adf2fbdc26f8,trend,"{""max"":0.8504436558235406,""min"":8.149471593254415,""avg"":6.2528448862345085,""med"":3.895084890009789,""p95"":6.384744814056241,""p90"":9.10305718572165}"
a885a04c-b6a5-4f75-964a-68baaf8459d4,"data_sent",8379adf8-aa73-446e-87b1-adf2fbdc26f8,rate,"{""rate"":75.01014131169363,""passes"":10.14304557029696,""fails"":84.97252091600257}"
0239f49b-1bef-4a27-bfd7-73317d18ee81,"iteration_duration",8379adf8-aa73-446e-87b1-adf2fbdc26f8,trend,"{""max"":6.955226036584373,""min"":9.548933202869257,""avg"":9.011320423515947,""med"":3.7896562268832668,""p95"":2.537097796674307,""p90"":6.612303198469726}"
5cf7e100-a048-483a-ab63-649c5d1fe757,"http_req_sending",8379adf8-aa73-446e-87b1-adf2fbdc26f8,gauge,"{""value"":59.69287238661647,""min"":54.28745496515529,""max"":32.73547685407054}"
38123e0a-69f2-4d40-8f8b-52025a296858,"http_req_duration",8379adf8-aa73-446e-87b1-adf2fbdc26f8,trend,"{""max"":1.8448177655875586,""min"":1.46857293731821,""avg"":0.33122343208927485,""med"":5.676522800423241,""p95"":2.865494134095651,""p90"":8.000343235066525}"
e28b5b13-52ad-4f93-b532-837371c93de8,"http_req_tls_handshaking",8379adf8-aa73-446e-87b1-adf2fbdc26f8,gauge,"{""value"":16.103370469091004,""min"":75.70716333355254,""max"":25.40809718583815}"
bd57d0a2-485e-439f-a9ee-450bf5d60165,"vus_max",8379adf8-aa73-446e-87b1-adf2fbdc26f8,counter,"{""count"":11.563616423659884,""rate"":89.34199753427421}"
c25b265f-0f97-4dd9-a4ab-e00ea7525f52,"http_req_waiting",8379adf8-aa73-446e-87b1-adf2fbdc26f8,rate,"{""rate"":17.23483990592647,""passes"":62.91952163397501,""fails"":42.03387274250695}"
06d08338-f023-43a1-96e7-6ed5d2f7a630,"http_req_connecting",8379adf8-aa73-446e-87b1-adf2fbdc26f8,gauge,"{""value"":41.42254366560587,""min"":93.96094508875773,""max"":64.89874174205546}"
83aa0a5e-ad89-4628-91d7-807f74425596,"vus",8379adf8-aa73-446e-87b1-adf2fbdc26f8,trend,"{""max"":0.016703798926082092,""min"":2.1102369211989522,""avg"":0.6874173297512276,""med"":6.290235093483512,""p95"":8.11433812856157,""p90"":4.089000663204377}"
2d276f77-caee-4c67-8d53-083c816ff04d,"http_reqs",8379adf8-aa73-446e-87b1-adf2fbdc26f8,gauge,"{""value"":76.66106317251409,""min"":92.8460243587162,""max"":79.56413520073478}"
b94c3538-9eb0-449d-8291-17f787dbe488,"http_req_failed",8b11ee07-da26-445e-aa3c-9813a30059f9,rate,"{""rate"":30.772508978599788,""passes"":92.83965441509058,""fails"":40.036706671593215}"
f18919c2-d682-4544-8b01-03ad00eab66f,"data_received",8b11ee07-da26-445e-aa3c-9813a30059f9,gauge,"{""value"":88.29990375744603,""min"":46.82381204087259,""max"":28.41972859940689}"
b57a4a82-c27c-4bbe-af47-c1a2c616e5e1,"http_req_blocked",8b11ee07-da26-445e-aa3c-9813a30059f9,rate,"{""rate"":40.52666788928102,""passes"":74.36770100673324,""fails"":45.20716299760542}"
ee05836c-3640-4d9c-82ae-834611a2dc92,"http_req_receiving",8b11ee07-da26-445e-aa3c-9813a30059f9,counter,"{""count"":581.5079666926123,""rate"":36.13113021003134}"
7b80cb2d-6949-4c50-89e4-ecbd879389ab,"iterations",8b11ee07-da26-445e-aa3c-9813a30059f9,rate,"{""rate"":26.301376624210604,""passes"":2.5877561540404104,""fails"":6.880395165070608}"
dd255c41-b937-486f-86f9-fedc17ab8bd4,"data_sent",8b11ee07-da26-445e-aa3c-9813a30059f9,trend,"{""max"":8.840093935306168,""min"":0.22750355444897896,""avg"":9.37594087410394,""med"":6.4320729799616885,""p95"":9.061503653734285,""p90"":2.5909358475542232}"
52ff710a-0abd-439e-bba2-2cf771f1094e,"iteration_duration",8b11ee07-da26-445e-aa3c-9813a30059f9,rate,"{""rate"":36.515810865735865,""passes"":70.14547723962217,""fails"":74.11781993769468}"
3d03d66b-42f5-402c-ae3b-be4f29004d94,"http_req_sending",8b11ee07-da26-445e-aa3c-9813a30059f9,counter,"{""count"":903.2350943342342,""rate"":33.40934434583901}"
3a6f066a-e357-453d-b62b-51bc574edec7,"http_req_duration",8b11ee07-da26-445e-aa3c-9813a30059f9,gauge,"{""value"":30.946116245334544,""min"":15.605161699313175,""max"":95.96233651949687}"
f4ef6f9a-70e0-404e-993d-e11dbb58df34,"http_req_tls_handshaking",8b11ee07-da26-445e-aa3c-9813a30059f9,trend,"{""max"":9.211485246829083,""min"":8.167356913335128,""avg"":2.214956340346812,""med"":2.9009785140355584,""p95"":1.0229023509693769,""p90"":4.020080651071488}"
2e5c4627-da20-4fa4-bcd4-c5ab297efa5d,"vus_max",8b11ee07-da26-445e-aa3c-9813a30059f9,counter,"{""count"":652.2846893681997,""rate"":67.99467839113358}"
bb4ac67a-543f-429b-8310-17ab2d80e5e7,"http_req_waiting",8b11ee07-da26-445e-aa3c-9813a30059f9,counter,"{""count"":845.0328460569881,""rate"":12.487757202555505}"
3a2ab425-1fcd-42ef-9b0c-298216e31cd0,"http_req_connecting",8b11ee07-da26-445e-aa3c-9813a30059f9,counter,"{""count"":821.2998666199112,""rate"":22.005439520373205}"
f57be9fc-0ad4-40fa-8030-f0f8f71ff3cf,"vus",8b11ee07-da26-445e-aa3c-9813a30059f9,counter,"{""count"":144.82030172550975,""rate"":91.58572027570557}"
ae02bbdb-bcbc-4dad-b28a-473f83647580,"http_reqs",8b11ee07-da26-445e-aa3c-9813a30059f9,counter,"{""count"":991.0498086989355,""rate"":80.71392393424716}"
ce3c0fee-84c7-4844-bf23-42163c9d26d0,"http_req_failed",a8016940-7856-4709-b95d-f39d3d70f3a2,rate,"{""rate"":1.6802747266679519,""passes"":82.69408062415923,""fails"":44.276187068645676}"
f86c6558-e897-4920-8a8e-0d1cb7edb2d6,"data_received",a8016940-7856-4709-b95d-f39d3d70f3a2,rate,"{""rate"":34.894363397220516,""passes"":1.4283301433403284,""fails"":20.682594647249573}"
d775399e-b5a0-4a42-9238-fa78d082f99a,"http_req_blocked",a8016940-7856-4709-b95d-f39d3d70f3a2,counter,"{""count"":615.6356321370974,""rate"":55.463830426302394}"
b1016495-7fd2-4d22-ae8b-5b972ad2f963,"http_req_receiving",a8016940-7856-4709-b95d-f39d3d70f3a2,rate,"{""rate"":96.27416669147193,""passes"":91.36866436621285,""fails"":6.38645661232764}"
37977de9-fc87-4c0a-82a7-c03542a4b071,"iterations",a8016940-7856-4709-b95d-f39d3d70f3a2,gauge,"{""value"":75.94761489123204,""min"":70.04216820372618,""max"":48.764994666946826}"
b72c9799-e7d0-4450-8229-d2f76681504c,"data_sent",a8016940-7856-4709-b95d-f39d3d70f3a2,counter,"{""count"":514.379334026034,""rate"":17.628796247661704}"
754e674d-40f5-4266-b257-dc8fd092fea3,"iteration_duration",a8016940-7856-4709-b95d-f39d3d70f3a2,gauge,"{""value"":3.480766934162971,""min"":10.721205566482494,""max"":11.619097645284516}"
847ed9f2-b3c0-41aa-a30f-23cfc4e3a8f0,"http_req_sending",a8016940-7856-4709-b95d-f39d3d70f3a2,rate,"{""rate"":4.8523709778447,""passes"":51.88595574478524,""fails"":54.00472884872306}"
212e190a-5a96-4139-ba8d-b2e08f38f6b5,"http_req_duration",a8016940-7856-4709-b95d-f39d3d70f3a2,trend,"{""max"":7.649583266866146,""min"":3.6229866063709313,""avg"":1.602919185363001,""med"":2.6285150975631524,""p95"":6.065774089270233,""p90"":0.315716017715687}"
3b727710-77f2-4b8b-8857-e0d55af82edf,"http_req_tls_handshaking",a8016940-7856-4709-b95d-f39d3d70f3a2,counter,"{""count"":892.6180773130452,""rate"":31.870780615754835}"
7286174e-48e1-4914-9a48-9d8534e8b203,"vus_max",a8016940-7856-4709-b95d-f39d3d70f3a2,counter,"{""count"":773.6936345445962,""rate"":0.3075676091230273}"
2bd815e4-6fd4-45e7-a10c-fea998debcd1,"http_req_waiting",a8016940-7856-4709-b95d-f39d3d70f3a2,rate,"{""rate"":25.217478752092536,""passes"":84.26069388868142,""fails"":24.1526394743667}"
82d3f73a-8cba-41dd-ba40-1c4a21a0af49,"http_req_connecting",a8016940-7856-4709-b95d-f39d3d70f3a2,counter,"{""count"":801.7516660783332,""rate"":40.87043034982828}"
2384cd43-bd9f-4ec6-aed1-9cd5be944f32,"vus",a8016940-7856-4709-b95d-f39d3d70f3a2,trend,"{""max"":3.871161684829426,""min"":0.9301538104133311,""avg"":3.4796529033376244,""med"":3.0089047924454713,""p95"":2.086901332053058,""p90"":2.6502083690598233}"
e8719608-5540-42bd-a163-7db441e7a37c,"http_reqs",a8016940-7856-4709-b95d-f39d3d70f3a2,trend,"{""max"":1.2588392380542435,""min"":9.217920218656849,""avg"":5.8672035840394265,""med"":4.572906953289118,""p95"":3.5444566398816546,""p90"":4.231188386754018}"
ee205ccd-5afe-4d45-a9fe-db45cc570319,"http_req_failed",af812897-7a28-4ab2-b2cb-336bed1d1aaa,counter,"{""count"":683.7609124396967,""rate"":11.779781793919097}"
92ec492a-22ec-4c4f-8fa1-6a58fe8e6b58,"data_received",af812897-7a28-4ab2-b2cb-336bed1d1aaa,counter,"{""count"":349.4869892160356,""rate"":68.13877165176041}"
33675137-605d-40e3-9012-98617d0dd618,"http_req_blocked",af812897-7a28-4ab2-b2cb-336bed1d1aaa,trend,"{""max"":9.43541848433421,""min"":3.1900333877941245,""avg"":1.1153939133573298,""med"":1.004198978358386,""p95"":3.550436974795902,""p90"":7.088663053182657}"
a3954be4-3f65-4841-a3b7-324106313663,"http_req_receiving",af812897-7a28-4ab2-b2cb-336bed1d1aaa,trend,"{""max"":1.6023095273640853,""min"":9.43771267781756,""avg"":5.065580345742017,""med"":7.939819611456097,""p95"":8.711201599689502,""p90"":2.950556917585072}"
a93ea5e2-4e7b-48ae-a43c-039c06f3ddfa,"iterations",af812897-7a28-4ab2-b2cb-336bed1d1aaa,gauge,"{""value"":30.329256176135456,""min"":16.347170619911356,""max"":28.409686988460336}"
9f3257f6-ef12-46d8-b729-e1fe15641f49,"data_sent",af812897-7a28-4ab2-b2cb-336bed1d1aaa,rate,"{""rate"":35.42685179865172,""passes"":47.78763274036189,""fails"":13.377698524565762}"
3551375e-880b-4b8e-9e0a-2368bf63a2b9,"iteration_duration",af812897-7a28-4ab2-b2cb-336bed1d1aaa,rate,"{""rate"":78.60083090754068,""passes"":83.9608715084694,""fails"":98.58811320685716}"
4738a158-74ce-4da4-99e0-65bd4792d223,"http_req_sending",af812897-7a28-4ab2-b2cb-336bed1d1aaa,counter,"{""count"":488.3457010554565,""rate"":43.29980013175735}"
c0ec47bf-05df-4b92-bdad-c7e1f5ef103d,"http_req_duration",af812897-7a28-4ab2-b2cb-336bed1d1aaa,trend,"{""max"":5.976328824947154,""min"":7.032584369260092,""avg"":8.62201385791951,""med"":7.235064784872679,""p95"":2.90499125082861,""p90"":4.911416014712973}"
b17dc8ec-400e-41ca-91bf-4466644f28f7,"http_req_tls_handshaking",af812897-7a28-4ab2-b2cb-336bed1d1aaa,counter,"{""count"":708.9645932947922,""rate"":14.00468972295098}"
45374436-7ceb-4a21-9fc5-c1179902f325,"vus_max",af812897-7a28-4ab2-b2cb-336bed1d1aaa,counter,"{""count"":817.1091988342337,""rate"":97.26220801203974}"
9f0818a2-b37e-41c0-89d0-00d47d6f6463,"http_req_waiting",af812897-7a28-4ab2-b2cb-336bed1d1aaa,rate,"{""rate"":37.570011840135905,""passes"":88.72577340635746,""fails"":96.8399312663193}"
0bdfe3a2-2633-4753-9388-ef58ef9778dc,"http_req_connecting",af812897-7a28-4ab2-b2cb-336bed1d1aaa,gauge,"{""value"":20.83442075135178,""min"":44.18833128901872,""max"":31.56561716873183}"
f1d38de5-9891-4f11-8d0e-06efaaf1324d,"vus",af812897-7a28-4ab2-b2cb-336bed1d1aaa,gauge,"{""value"":88.95848033649919,""min"":36.12078279038586,""max"":27.89388408705492}"
6590fb6b-e434-4ca3-9d8e-64d79027bb48,"http_reqs",af812897-7a28-4ab2-b2cb-336bed1d1aaa,trend,"{""max"":8.49974346281673,""min"":2.5591268107535505,""avg"":6.068030601263873,""med"":0.4900071328940103,""p95"":3.951750692123641,""p90"":5.308040918175419}"
9c087dd5-8233-4e8f-a769-cc816d09023e,"http_req_failed",7d5115c1-9b6c-43fe-b887-5f1b385d5cd5,counter,"{""count"":123.19039995574188,""rate"":8.513206003736428}"
a1ff74ec-03f6-4822-9421-84830f36fcb7,"data_received",7d5115c1-9b6c-43fe-b887-5f1b385d5cd5,counter,"{""count"":399.0326839681613,""rate"":27.71945501063935}"
b7d59673-dd29-4653-8d24-62c8ac0da9c2,"http_req_blocked",7d5115c1-9b6c-43fe-b887-5f1b385d5cd5,trend,"{""max"":3.484840365683224,""min"":0.8063370008613424,""avg"":0.9544744268724903,""med"":4.20773351279749,""p95"":3.559605369778578,""p90"":7.668321696865754}"
f129c157-a429-4090-9fb9-5ee092f39dec,"http_req_receiving",7d5115c1-9b6c-43fe-b887-5f1b385d5cd5,trend,"{""max"":6.191801032114154,""min"":2.1380018430459744,""avg"":5.477109660473022,""med"":8.392185568621365,""p95"":5.180071066861958,""p90"":6.169751836696724}"
ff5976d9-b3db-410e-8f71-af5d7ad1ce44,"iterations",7d5115c1-9b6c-43fe-b887-5f1b385d5cd5,gauge,"{""value"":85.89533168956197,""min"":71.03543342434392,""max"":79.94735028140704}"
