id,name,metrics_id,type,values
3c4974be-792d-4713-b2bb-f97eadcdbd73,"http_reqs",4ba2b484-7ac6-4a2f-a42c-c99c85ec7c58,counter,"{""count"":49.541654942475866,""rate"":75.83909684601326}"
684126b6-d819-4b81-8350-f3c670339c2f,"http_req_receiving",4ba2b484-7ac6-4a2f-a42c-c99c85ec7c58,trend,"{""max"":0.2705582681613117,""min"":3.0219193933885027,""avg"":3.3116631108137886,""med"":3.8056900159029383,""p(95)"":5.091544984216705,""p(90)"":5.111883038098906}"
348d5450-a7cf-4683-b109-b4cc4eeb54c9,"http_req_tls_handshaking",4ba2b484-7ac6-4a2f-a42c-c99c85ec7c58,trend,"{""max"":4.140008791480979,""min"":9.200162523354487,""avg"":9.730156677795655,""med"":0.36870522767003866,""p(95)"":4.86716424245196,""p(90)"":7.731061068083612}"
afcbd72f-015a-42fc-b486-470e4070637d,"vus_max",4ba2b484-7ac6-4a2f-a42c-c99c85ec7c58,gauge,"{""value"":66.66317956466625,""min"":27.54799255990332,""max"":17.882197651182572}"
11f9a009-5739-4647-a7a1-f6f5fe671d48,"iteration_duration",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,trend,"{""max"":1.9749329268438531,""min"":9.924178327952106,""avg"":2.607297975406789,""med"":4.784823005638073,""p(95)"":6.1351727907465845,""p(90)"":7.092613361581907}"
631c3ce0-8a2f-4a08-9b36-10e968db38dd,"http_req_failed",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,rate,"{""rate"":41.88931043797632,""passes"":26.561754416708162,""fails"":84.69908088483614}"
7f3f29c9-55bf-419c-a8ac-fad9efd6fe28,"http_req_sending",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,trend,"{""max"":8.347092635754041,""min"":1.9974366248495468,""avg"":6.523160363627412,""med"":9.835640534254027,""p(95)"":6.350490374459831,""p(90)"":2.82687215058256}"
35c1b48d-14ff-4286-823e-a8e9a224fa71,"iterations",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,counter,"{""count"":662.3351957540712,""rate"":61.73731727419138}"
e01a83a4-7944-4bb6-a366-7b19116ddae2,"http_req_blocked",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,trend,"{""max"":9.91758773249076,""min"":1.2199672167604558,""avg"":2.144301185998864,""med"":8.294611495565663,""p(95)"":5.364992477021989,""p(90)"":9.410755888121086}"
0ef0ebe6-b21c-45a6-b1b4-6807b809a782,"data_received",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,counter,"{""count"":394.329822304493,""rate"":66.38722760842086}"
8b948bf6-5aaf-4282-94fc-9f7e14b39674,"http_req_duration",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,trend,"{""max"":8.716996075622248,""min"":6.334084099533246,""avg"":8.30618619139964,""med"":3.756061332386543,""p(95)"":7.369291690505664,""p(90)"":8.159610372993338}"
cc4a2f2d-707c-465a-957f-2ae2cc771fc9,"vus",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,gauge,"{""value"":54.81951119056361,""min"":28.081344841247514,""max"":39.026149869416216}"
505eaf95-9410-40cf-84e4-0e0bdd12f379,"http_req_waiting",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,trend,"{""max"":7.418596169267789,""min"":8.214316851982279,""avg"":3.6209443587283285,""med"":1.0300848620929715,""p(95)"":5.140684325129334,""p(90)"":4.212836634102834}"
d283b40b-7003-451f-aa93-7d66bae60866,"http_req_connecting",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,trend,"{""max"":6.421611623600287,""min"":2.9156758930344284,""avg"":8.386657382482932,""med"":5.834884963866181,""p(95)"":7.1026836573642,""p(90)"":2.2540423223137007}"
04604a82-9fd7-4d9b-a33f-bd7136071866,"data_sent",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,counter,"{""count"":248.83478431883887,""rate"":45.927190505371094}"
9bf1d6ef-4de8-4aa5-918e-7b5285010eaa,"http_reqs",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,counter,"{""count"":330.5533648691027,""rate"":2.6932868485204375}"
51efddb4-1975-4007-a1f1-05ace9ef4cff,"http_req_receiving",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,trend,"{""max"":9.604931371744412,""min"":8.550177468410126,""avg"":9.820852183991992,""med"":4.938496207508192,""p(95)"":7.948225438138239,""p(90)"":5.9766348380698}"
cc16aafe-239a-450d-98c4-fcd180510957,"http_req_tls_handshaking",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,trend,"{""max"":1.8970303973639013,""min"":7.618817143292127,""avg"":4.954596776769669,""med"":3.940726449089161,""p(95)"":1.5517180421236931,""p(90)"":5.238964380749923}"
96c47d04-3fd5-4410-8680-83b50fa4a249,"vus_max",7fc0c28d-0e5e-4a71-9cce-902c2204a1d5,gauge,"{""value"":94.57959684910281,""min"":91.23344286505447,""max"":26.13990787314743}"
7f66bf2a-50d0-4ac7-ac9c-a01011c390de,"iteration_duration",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,trend,"{""max"":3.76649910187163,""min"":8.632128010549788,""avg"":3.6664853306917,""med"":6.401424476904478,""p(95)"":9.226103344927818,""p(90)"":8.815151747352484}"
a251a731-7021-47dd-a539-4ca9a6d75b3f,"http_req_failed",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,rate,"{""rate"":0.6947330815576414,""passes"":13.91165840597739,""fails"":95.75646842470597}"
9e07d52f-8eea-471e-b003-8237e03dbd43,"http_req_sending",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,trend,"{""max"":8.815267022216068,""min"":9.801273554960835,""avg"":5.330966416253956,""med"":9.32574582682492,""p(95)"":2.1172207496464033,""p(90)"":5.931333279296588}"
06524050-cd7e-4d94-9dc7-d7041e29ee56,"iterations",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,counter,"{""count"":457.50413831160097,""rate"":0.42197150781416726}"
e63f166f-6298-43bd-b4b5-48254e7b7994,"http_req_blocked",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,trend,"{""max"":6.124341814406199,""min"":0.3619101569871819,""avg"":9.680891257458317,""med"":3.349414864085205,""p(95)"":4.6844903251901595,""p(90)"":2.1205358957926688}"
a26bdd52-fc82-4ebc-85ef-9a4a94236030,"data_received",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,counter,"{""count"":879.7794361089618,""rate"":55.95762677428133}"
beb8f2ac-a045-478c-a6a6-9a87149e0244,"http_req_duration",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,trend,"{""max"":1.9796312455020149,""min"":2.3365469523267066,""avg"":9.76741360082761,""med"":6.74473013788584,""p(95)"":7.565620054386315,""p(90)"":3.268004912325307}"
08858e82-0961-459a-8bf9-19df2b0ab5da,"vus",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,gauge,"{""value"":81.58276793255821,""min"":23.965178292998036,""max"":25.844963798197405}"
49a150e1-58a1-4299-87f1-226665751be9,"http_req_waiting",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,trend,"{""max"":0.13479523189445008,""min"":5.575726969166775,""avg"":3.6523484608390255,""med"":7.1108831060001325,""p(95)"":7.628045874481728,""p(90)"":4.713270425953208}"
ba90db92-ecdc-47a0-82de-c3bf9aad29e3,"http_req_connecting",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,trend,"{""max"":7.502893974906074,""min"":0.25648655370299145,""avg"":7.096117304805555,""med"":4.299506405779557,""p(95)"":1.4181597544450875,""p(90)"":5.011136158438263}"
db2d7b59-c34f-4789-97a4-84c404dc86f2,"data_sent",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,counter,"{""count"":905.2326391481797,""rate"":3.1521906164495572}"
3d76da7c-3448-4d69-8c1a-765a46ca2756,"http_reqs",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,counter,"{""count"":8.751731866769141,""rate"":80.77346805483874}"
b15579b9-2b09-4c9b-b499-904a701c9c06,"http_req_receiving",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,trend,"{""max"":2.445570757473119,""min"":1.6040962107809964,""avg"":2.5020233669390923,""med"":2.304854990550176,""p(95)"":4.4723576654526145,""p(90)"":7.390401960363279}"
efe5848e-ef07-4160-bac0-fb65de244c2b,"http_req_tls_handshaking",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,trend,"{""max"":1.3301956757598876,""min"":8.307856366239573,""avg"":1.348195629805723,""med"":7.187152919639694,""p(95)"":4.5378794219225576,""p(90)"":7.3786214147763465}"
9a87fe37-3842-4401-bd00-8cc2c4af5d99,"vus_max",e3010c83-fba6-4a23-b6cf-cbc382fe9a9d,gauge,"{""value"":92.07381171844887,""min"":54.277302741637236,""max"":12.741894867849535}"
7d957f3d-7b3e-4e27-a543-ab8195f37a0e,"iteration_duration",22195d5e-fb28-43cf-b8a0-92de54ebdb97,trend,"{""max"":5.167899714770173,""min"":0.8209749299739477,""avg"":9.83893576230771,""med"":4.384248046153209,""p(95)"":8.521930792533848,""p(90)"":8.31232899595323}"
13e4676a-38fb-492b-95b9-8e38ed441cbe,"http_req_failed",22195d5e-fb28-43cf-b8a0-92de54ebdb97,rate,"{""rate"":96.62822157257997,""passes"":49.123358874502365,""fails"":14.097256421603898}"
68bbb136-cf9d-4bf4-a64b-dc6c0ba511f6,"http_req_sending",22195d5e-fb28-43cf-b8a0-92de54ebdb97,trend,"{""max"":4.119957873531872,""min"":7.135200799587923,""avg"":5.939610338020813,""med"":0.838037027492613,""p(95)"":6.294736348216365,""p(90)"":8.665685633533027}"
502b812c-2a44-498b-9851-725816c61476,"iterations",22195d5e-fb28-43cf-b8a0-92de54ebdb97,counter,"{""count"":255.8528574829647,""rate"":33.44823319533108}"
6a38f4f8-792b-4310-983f-7ba51123da55,"http_req_blocked",22195d5e-fb28-43cf-b8a0-92de54ebdb97,trend,"{""max"":1.0564100158482992,""min"":2.3184742032117276,""avg"":6.745298181572787,""med"":5.394367652645904,""p(95)"":3.268751531601911,""p(90)"":7.525851373501441}"
648ffe5e-542c-470d-9c6b-3bac0aad6952,"data_received",22195d5e-fb28-43cf-b8a0-92de54ebdb97,counter,"{""count"":452.0836972727764,""rate"":31.25194064244823}"
f439233d-c924-491b-88ce-1183919d2500,"http_req_duration",22195d5e-fb28-43cf-b8a0-92de54ebdb97,trend,"{""max"":6.885153212430106,""min"":3.695797408506478,""avg"":9.589516952048475,""med"":7.799097107719835,""p(95)"":6.985435839562427,""p(90)"":1.2463770877249947}"
3566d26e-f4fa-4622-92c1-386fb9e76f43,"vus",22195d5e-fb28-43cf-b8a0-92de54ebdb97,gauge,"{""value"":62.32811476717425,""min"":84.83587865861747,""max"":52.76222559918195}"
b9e214e5-6bc0-40ca-b29c-f2709cfa0e7b,"http_req_waiting",22195d5e-fb28-43cf-b8a0-92de54ebdb97,trend,"{""max"":7.799338825042438,""min"":8.706468030037378,""avg"":8.010550139303083,""med"":4.663761917056912,""p(95)"":6.795951247282703,""p(90)"":9.58261867127528}"
ce7b97be-6f4f-469a-bc3d-079d4e7eba09,"http_req_connecting",22195d5e-fb28-43cf-b8a0-92de54ebdb97,trend,"{""max"":6.187810855639407,""min"":3.8142549278105586,""avg"":0.2869671909845972,""med"":4.579468284155404,""p(95)"":3.647876167312809,""p(90)"":1.4584744993649112}"
b85dec22-0c23-4aca-9426-bce53534f0b7,"data_sent",22195d5e-fb28-43cf-b8a0-92de54ebdb97,counter,"{""count"":18.426080821231317,""rate"":2.6409658106018474}"
9cdaa7e4-6165-4e95-a422-b70ecacc008d,"http_reqs",22195d5e-fb28-43cf-b8a0-92de54ebdb97,counter,"{""count"":147.2277316636037,""rate"":61.26657174300502}"
e0506dbb-c959-4b14-95ab-57a6f21f81c2,"http_req_receiving",22195d5e-fb28-43cf-b8a0-92de54ebdb97,trend,"{""max"":7.511326083496677,""min"":1.060213444674275,""avg"":4.36500448992553,""med"":4.349236261323154,""p(95)"":4.427413876672056,""p(90)"":7.578048698174198}"
db165013-cd37-487b-989d-f68e348773d6,"http_req_tls_handshaking",22195d5e-fb28-43cf-b8a0-92de54ebdb97,trend,"{""max"":2.934015930456766,""min"":1.657800048553174,""avg"":9.078411935046445,""med"":4.97067747883187,""p(95)"":9.248416009319566,""p(90)"":0.7549387570543553}"
633edef3-e2c5-4de0-af5d-e1b0f598d81f,"vus_max",22195d5e-fb28-43cf-b8a0-92de54ebdb97,gauge,"{""value"":99.9594709978018,""min"":33.05612320941277,""max"":75.18303394752596}"
3487143e-98fd-4cfe-9224-efaa9acf6243,"iteration_duration",f35d8778-3606-4b0d-9f74-f84a7563dd6b,trend,"{""max"":1.5213631028588448,""min"":4.795956614237643,""avg"":7.054879341522482,""med"":3.026051656333345,""p(95)"":1.737852141051579,""p(90)"":8.255682689349511}"
c06b9151-489b-4376-8e2f-fac02c10b42d,"http_req_failed",f35d8778-3606-4b0d-9f74-f84a7563dd6b,rate,"{""rate"":96.82920557864814,""passes"":8.417691976660802,""fails"":67.42840782104086}"
82cae6c7-b077-4b43-8d05-353c06a59ab2,"http_req_sending",f35d8778-3606-4b0d-9f74-f84a7563dd6b,trend,"{""max"":8.150011476709375,""min"":2.466819225888741,""avg"":5.823600926849758,""med"":4.527330923564864,""p(95)"":5.465301519922059,""p(90)"":7.815962209951527}"
c9c45de3-3644-4f1e-9326-cb999a6a787a,"iterations",f35d8778-3606-4b0d-9f74-f84a7563dd6b,counter,"{""count"":236.80948588548634,""rate"":92.4475376527627}"
a2df197e-250a-46f4-b4a8-94c701f63d1f,"http_req_blocked",f35d8778-3606-4b0d-9f74-f84a7563dd6b,trend,"{""max"":9.977272840997408,""min"":2.8492571938244726,""avg"":0.768290965384143,""med"":7.122144918612224,""p(95)"":2.219198389427172,""p(90)"":0.6168273563424642}"
5fc0e7f8-7545-4f5d-b5cf-e0f8931d72f1,"data_received",f35d8778-3606-4b0d-9f74-f84a7563dd6b,counter,"{""count"":546.991900958222,""rate"":47.19177799917964}"
4f06d4ba-d440-430f-97b6-161cc34f4e90,"http_req_duration",f35d8778-3606-4b0d-9f74-f84a7563dd6b,trend,"{""max"":1.533873729084989,""min"":9.260916982007084,""avg"":4.48657194182383,""med"":9.301462817917802,""p(95)"":0.04078912558782788,""p(90)"":7.988539977872767}"
21cd4ec1-59a9-4186-89c1-f339ce979fae,"vus",f35d8778-3606-4b0d-9f74-f84a7563dd6b,gauge,"{""value"":70.47675515259944,""min"":5.683955701633536,""max"":51.46707435668518}"
94ed2781-1e3c-44c4-a02e-3192402dd427,"http_req_waiting",f35d8778-3606-4b0d-9f74-f84a7563dd6b,trend,"{""max"":6.599729536978552,""min"":2.1044558001497373,""avg"":0.6106986213203691,""med"":6.831374551522566,""p(95)"":5.198979707892142,""p(90)"":1.615223409868508}"
59aa2d6f-7072-4b15-897e-fbc68de073a8,"http_req_connecting",f35d8778-3606-4b0d-9f74-f84a7563dd6b,trend,"{""max"":9.469008555177666,""min"":9.458028433994029,""avg"":1.7636190862864787,""med"":4.720621569485781,""p(95)"":5.931616191300568,""p(90)"":0.18157148623377362}"
0b00a52e-0052-43cb-8411-c43ad8e43737,"data_sent",f35d8778-3606-4b0d-9f74-f84a7563dd6b,counter,"{""count"":430.29023950637344,""rate"":79.12971728208842}"
0d2f9c29-2286-4529-b002-daddd97da1ca,"http_reqs",f35d8778-3606-4b0d-9f74-f84a7563dd6b,counter,"{""count"":651.3953168986383,""rate"":78.4683791522126}"
b0600c65-5ecd-4c4d-a72a-4e353c9f2848,"http_req_receiving",f35d8778-3606-4b0d-9f74-f84a7563dd6b,trend,"{""max"":3.774857155758439,""min"":2.64086116132198,""avg"":4.819411141354671,""med"":7.332697567225667,""p(95)"":0.040955137380697115,""p(90)"":0.5092285766646998}"
d48723f6-671b-457a-91d1-af76e94c9b3b,"http_req_tls_handshaking",f35d8778-3606-4b0d-9f74-f84a7563dd6b,trend,"{""max"":7.814049739990574,""min"":3.351611014598652,""avg"":9.968226516871288,""med"":2.5079937431224786,""p(95)"":1.28197772683865,""p(90)"":4.529356790358003}"
8d593537-33b6-4cd0-b42c-405503820542,"vus_max",f35d8778-3606-4b0d-9f74-f84a7563dd6b,gauge,"{""value"":65.38880749184314,""min"":6.982831759943875,""max"":88.94673254652075}"
2dcd7b93-c4eb-4196-86c3-c0a1162e962d,"iteration_duration",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":8.774675592975875,""min"":4.325423108219297,""avg"":6.294403671966885,""med"":5.304505858292108,""p(95)"":1.0675525708941036,""p(90)"":0.662477719312442}"
0375fdfc-7927-471d-b0b4-2a2c2b8d7987,"http_req_failed",2c772aea-c4fd-424e-a47e-872c925cede3,rate,"{""rate"":76.70586623212847,""passes"":64.30348227076048,""fails"":42.618120550140205}"
dfb26893-5ab9-49c8-a6fd-00ecb72b264a,"http_req_sending",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":0.23555100796221806,""min"":0.25876080234399357,""avg"":3.216017760654796,""med"":1.6383771610412101,""p(95)"":8.091266998163105,""p(90)"":0.7124015632822633}"
0d9d0d0f-f641-42d7-adc5-70feb4bfacba,"iterations",2c772aea-c4fd-424e-a47e-872c925cede3,counter,"{""count"":224.63388559655073,""rate"":71.92677269870592}"
79a48924-78e3-4e36-9285-5b1665d7b26e,"http_req_blocked",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":7.854446252521416,""min"":5.308223782092089,""avg"":7.3596540719758705,""med"":8.115246817026176,""p(95)"":9.586287958612932,""p(90)"":7.8319203757288856}"
ee91a717-c80c-4fe0-8b20-696c85fb8671,"data_received",2c772aea-c4fd-424e-a47e-872c925cede3,counter,"{""count"":310.76107409224153,""rate"":42.58676494668819}"
2c24fce9-2205-4c0a-b72d-2d3a0fd32293,"http_req_duration",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":4.823317091639123,""min"":1.6160287941443008,""avg"":4.958221904783141,""med"":4.180026036990448,""p(95)"":3.6478343923703873,""p(90)"":5.877213090421401}"
3822bbcb-d017-4f9f-98a8-8a9047078309,"vus",2c772aea-c4fd-424e-a47e-872c925cede3,gauge,"{""value"":90.69653113698041,""min"":89.95963142795982,""max"":16.10075064581251}"
6cb239ff-7bb7-46fb-a8a1-1e61e88439d5,"http_req_waiting",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":9.805206322833499,""min"":2.392950878697672,""avg"":5.313389799614151,""med"":8.210454952393615,""p(95)"":9.31753977078131,""p(90)"":7.860700518278575}"
5e8bffb5-6d47-4761-b70f-142b6bfb4ca9,"http_req_connecting",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":1.4834389957061012,""min"":7.127743958698974,""avg"":9.619158651857994,""med"":2.2025328339316586,""p(95)"":2.464593863504306,""p(90)"":5.733230452513527}"
5892d524-2b83-4d8e-a802-3ef1d224b112,"data_sent",2c772aea-c4fd-424e-a47e-872c925cede3,counter,"{""count"":932.2654375263305,""rate"":66.61167927182278}"
2026c739-cb03-4184-b539-b648a6fe32fd,"http_reqs",2c772aea-c4fd-424e-a47e-872c925cede3,counter,"{""count"":582.4043765328745,""rate"":1.8499650857474403}"
6e513d08-5e11-4622-974a-799bf3cb7239,"http_req_receiving",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":7.604615051489977,""min"":2.972744228184326,""avg"":3.854123917298533,""med"":1.2755012534011112,""p(95)"":5.010881828613303,""p(90)"":8.055278615880034}"
c8496ce5-f647-4e49-aa7a-23a4e0936322,"http_req_tls_handshaking",2c772aea-c4fd-424e-a47e-872c925cede3,trend,"{""max"":6.321011669337499,""min"":8.538233525651796,""avg"":2.479668218015647,""med"":8.74236748519364,""p(95)"":2.2882084222059484,""p(90)"":3.234398441479035}"
630de10a-8359-4a2e-8c14-6ceda2fdcff6,"vus_max",2c772aea-c4fd-424e-a47e-872c925cede3,gauge,"{""value"":93.10317417601814,""min"":20.49459480009069,""max"":41.49674431639362}"
e3105dc1-7267-4fb6-81e1-a3b64f69507d,"iteration_duration",1bdce93c-11e0-4d13-86e7-9f4fa608c851,trend,"{""max"":1.8359628796745509,""min"":2.037842689738929,""avg"":8.335230905480337,""med"":9.4888582136911,""p(95)"":4.567327516404469,""p(90)"":7.940065209069408}"
8769aa44-d54e-4536-aa5b-d6ee881faed8,"http_req_failed",1bdce93c-11e0-4d13-86e7-9f4fa608c851,rate,"{""rate"":66.19425513686652,""passes"":94.18842854170164,""fails"":48.2728209977174}"
09c25d6d-96f9-4262-9833-ed792c690940,"http_req_sending",1bdce93c-11e0-4d13-86e7-9f4fa608c851,trend,"{""max"":0.9644864251580876,""min"":1.4078261527771518,""avg"":2.462800210749587,""med"":7.953992277597735,""p(95)"":6.810212853971623,""p(90)"":6.055116932926947}"
ae251d7e-96d2-46ff-b212-36be829edea5,"iterations",1bdce93c-11e0-4d13-86e7-9f4fa608c851,counter,"{""count"":732.9751541116354,""rate"":87.46602242026852}"
81ced05f-57ac-412f-a258-107264f4d30e,"http_req_blocked",1bdce93c-11e0-4d13-86e7-9f4fa608c851,trend,"{""max"":3.2752943709928606,""min"":3.0765528626546135,""avg"":4.904569770638961,""med"":2.015609870636237,""p(95)"":6.085395742350251,""p(90)"":2.9619161318915177}"
f69e933a-c7bf-4ffb-beec-22946a3c5e36,"data_received",1bdce93c-11e0-4d13-86e7-9f4fa608c851,counter,"{""count"":343.68429365190633,""rate"":0.04031456771610431}"
55f2e482-3dce-4fff-a58c-e1e80764519c,"http_req_duration",1bdce93c-11e0-4d13-86e7-9f4fa608c851,trend,"{""max"":2.660985152318877,""min"":3.150800777526861,""avg"":0.5243358754401561,""med"":6.707674124055836,""p(95)"":8.584540595509964,""p(90)"":3.8169742671233764}"
06d794b6-4168-4d56-9278-6b4f4a8d2f7a,"vus",1bdce93c-11e0-4d13-86e7-9f4fa608c851,gauge,"{""value"":18.511157505904517,""min"":17.398312570283082,""max"":60.413750293776346}"
2505f4d9-c9bb-4fa6-bb30-db56ea04c071,"http_req_waiting",1bdce93c-11e0-4d13-86e7-9f4fa608c851,trend,"{""max"":4.307233875961318,""min"":1.3343759240678899,""avg"":1.3739376187766772,""med"":4.513722779492371,""p(95)"":2.8245461929179116,""p(90)"":0.6808640217325523}"
82fbc67e-993d-46ad-88c1-dc1ea0ba0322,"http_req_connecting",1bdce93c-11e0-4d13-86e7-9f4fa608c851,trend,"{""max"":5.846396752316178,""min"":7.891425343147169,""avg"":6.189078926635155,""med"":5.396135581007341,""p(95)"":6.308766649321842,""p(90)"":4.0748614111012005}"
078718c1-95e5-4a20-a08b-42a0c61f2e5e,"data_sent",1bdce93c-11e0-4d13-86e7-9f4fa608c851,counter,"{""count"":79.36423837266516,""rate"":98.78870168515881}"
aa92e92b-4fee-4d26-86fe-72c6acd5fe19,"http_reqs",1bdce93c-11e0-4d13-86e7-9f4fa608c851,counter,"{""count"":738.6038282764905,""rate"":67.13015036338736}"
c5a04055-2a0a-4b6f-91b4-673847fa1fdb,"http_req_receiving",1bdce93c-11e0-4d13-86e7-9f4fa608c851,trend,"{""max"":6.6752173116692415,""min"":3.9750657769997346,""avg"":0.4736162711390768,""med"":3.6523780700894926,""p(95)"":3.7237441069355635,""p(90)"":8.141523557354718}"
5e8fec1d-c3fa-432e-800d-38929dac817e,"http_req_tls_handshaking",1bdce93c-11e0-4d13-86e7-9f4fa608c851,trend,"{""max"":9.774630981335676,""min"":1.9131876567897121,""avg"":6.822248193581658,""med"":2.714747250032996,""p(95)"":1.969330366940496,""p(90)"":1.0025321676524412}"
3cadef88-3b53-4c8b-b4ef-a2a51828d744,"vus_max",1bdce93c-11e0-4d13-86e7-9f4fa608c851,gauge,"{""value"":22.582167403195676,""min"":91.09569730510076,""max"":88.80760545081229}"
ce2bb66b-fc9b-44dc-a680-386455cc521d,"iteration_duration",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":7.080030648112564,""min"":8.514452877151067,""avg"":1.8614958126571346,""med"":8.440851560778349,""p(95)"":4.576300315948321,""p(90)"":3.722767842486534}"
976556a8-9e15-4a07-988e-9757ad0ee376,"http_req_failed",09c2950c-c3bc-4586-bfde-8552cbc9d66e,rate,"{""rate"":21.588607291792485,""passes"":62.72274693292891,""fails"":73.1160898878792}"
0a81706e-1fcf-4f2d-9c51-c35ee554e737,"http_req_sending",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":2.219929351265162,""min"":9.748593094944798,""avg"":5.669972362720231,""med"":3.8196997098031926,""p(95)"":8.103219486105383,""p(90)"":8.403287567562554}"
82ec10b7-a474-4d8c-a885-f2c584420116,"iterations",09c2950c-c3bc-4586-bfde-8552cbc9d66e,counter,"{""count"":459.18240141901003,""rate"":24.807322831739466}"
a53d1b00-6279-4d38-b812-48fc468d0ae9,"http_req_blocked",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":6.267983000987436,""min"":8.04222358659185,""avg"":8.114623526651743,""med"":9.937809578427322,""p(95)"":0.3475666233615604,""p(90)"":2.8017110849805524}"
797a75b9-8284-433a-b4ae-ae1f5a393373,"data_received",09c2950c-c3bc-4586-bfde-8552cbc9d66e,counter,"{""count"":334.54956372266054,""rate"":78.676438561016}"
9e6449d1-726d-4ef4-bf60-7e2f12a390e4,"http_req_duration",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":8.206835479485722,""min"":8.858624878491822,""avg"":1.3816380592923316,""med"":0.4774677624487722,""p(95)"":3.431026881656072,""p(90)"":9.365523658149591}"
adb61270-73c8-4f62-88c6-e2f60719586e,"vus",09c2950c-c3bc-4586-bfde-8552cbc9d66e,gauge,"{""value"":50.09431039543417,""min"":11.289127214888051,""max"":89.79001239078875}"
b108e28f-8703-46d9-9432-7ce7c62c794d,"http_req_waiting",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":8.076592851216196,""min"":0.13851790068387548,""avg"":5.930737348027948,""med"":0.10139818414584112,""p(95)"":2.061800557835193,""p(90)"":1.6147959289163683}"
d94bb9a7-2e63-4b28-884c-23f45125a028,"http_req_connecting",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":2.0260896456007305,""min"":6.3515237592627125,""avg"":1.1560832082969097,""med"":9.848513610239868,""p(95)"":6.730417479056991,""p(90)"":2.534662710304051}"
ce6c2321-11ea-4ede-9091-f0df47c9ed7c,"data_sent",09c2950c-c3bc-4586-bfde-8552cbc9d66e,counter,"{""count"":437.2600223910109,""rate"":71.64006826339026}"
9b584ff6-3e80-43ea-819c-10d6b65ba048,"http_reqs",09c2950c-c3bc-4586-bfde-8552cbc9d66e,counter,"{""count"":173.33516005448058,""rate"":12.611130686563888}"
336ce47e-825d-44d7-9970-a195db248e54,"http_req_receiving",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":5.094302217950322,""min"":4.90371051824951,""avg"":1.3404223174443208,""med"":0.4792738885066028,""p(95)"":4.385523389516022,""p(90)"":6.150490736277883}"
9ef00e4d-a95e-444e-b108-43e06802c7d7,"http_req_tls_handshaking",09c2950c-c3bc-4586-bfde-8552cbc9d66e,trend,"{""max"":3.07386593906657,""min"":2.711726828587213,""avg"":7.362067863835211,""med"":9.652618397628448,""p(95)"":3.2269684493838566,""p(90)"":6.32358515686322}"
78b496ba-0d10-4ddb-963b-1322f9fe998a,"vus_max",09c2950c-c3bc-4586-bfde-8552cbc9d66e,gauge,"{""value"":87.14884265976684,""min"":10.617555940027268,""max"":68.86728737366572}"
